Name,Price,Sold,Rating,Store,Location,Brand,Price_trimmed,price_log,price_yeojohnson,Price_final,Price_scaled,Sold_scaled,Rating_Category,cleaned_name,cleaned_name_tokens,Segment,Segment_Label
Aerostreet Extra Soft T Shirt Reguler Polos Gelap Kaos T-Shirt KAAAA,119800,50000,4.9,Aerostreet,Kab. Klaten,Aerostreet,119800,11.693587311874056,-1.1518471510931974,-1.1518471510931974,0.2626303793881255,0.49999499994999946,Excellent,aerostreet extra soft t shirt reguler polos gelap kaos tshirt kaaaa,"['aerostreet', 'extra', 'soft', 't', 'shirt', 'reguler', 'polos', 'gelap', 'kaos', 'tshirt', 'kaaaa']",2,Aerostreet Apparel (T-Shirt/Kaos)
Aerostreet 37-44 Brooklyn Hitam Hitam Hitam - Sepatu Sneakers Casual Sport,379800,10000,4.9,Aerostreet,Kab. Klaten,Aerostreet,379800,12.847402710321575,0.8106206035228501,0.8106206035228501,0.6667770182891998,0.0999909999099991,Excellent,aerostreet brooklyn hitam hitam hitam sepatu sneakers casual sport,"['aerostreet', 'brooklyn', 'hitam', 'hitam', 'hitam', 'sepatu', 'sneakers', 'casual', 'sport']",3,Aerostreet Sneakers Casual
Aerostreet 37-44 Massive Low 2.0 Hitam Natural - Sepatu Sneakers Casual,379800,10000,4.9,Aerostreet,Kab. Klaten,Aerostreet,379800,12.847402710321575,0.8106206035228501,0.8106206035228501,0.6667770182891998,0.0999909999099991,Excellent,aerostreet massive low hitam natural sepatu sneakers casual,"['aerostreet', 'massive', 'low', 'hitam', 'natural', 'sepatu', 'sneakers', 'casual']",3,Aerostreet Sneakers Casual
Aerostreet 37-44 Austin Coklat Tua Natural Natural - Sepatu Sneakers Casual,399800,10000,4.9,Aerostreet,Kab. Klaten,Aerostreet,399800,12.898722202295934,0.9253402898728448,0.9253402898728448,0.6904021583940911,0.0999909999099991,Excellent,aerostreet austin coklat tua natural natural sepatu sneakers casual,"['aerostreet', 'austin', 'coklat', 'tua', 'natural', 'natural', 'sepatu', 'sneakers', 'casual']",3,Aerostreet Sneakers Casual
Aerostreet Parfum Manly Whiskey - Extrait De Parfum PF007,59800,10000,4.9,Aerostreet Parfum,Kab. Klaten,Aerostreet,59800,10.998777662206932,-1.9082556917360598,-1.9082556917360598,0.10685713490152299,0.0999909999099991,Excellent,aerostreet parfum manly whiskey extrait de parfum pf,"['aerostreet', 'parfum', 'manly', 'whiskey', 'extrait', 'de', 'parfum', 'pf']",4,Aerostreet Parfum
Aerostreet 37-44 Austin Coklat Tua Hitam Hitam - Sepatu Sneakers Casual,399800,10000,4.9,Aerostreet,Kab. Klaten,Aerostreet,399800,12.898722202295934,0.9253402898728448,0.9253402898728448,0.6904021583940911,0.0999909999099991,Excellent,aerostreet aust coklat tua hitam hitam sepatu sneakers casual,"['aerostreet', 'aust', 'coklat', 'tua', 'hitam', 'hitam', 'sepatu', 'sneakers', 'casual']",3,Aerostreet Sneakers Casual
Aerostreet 37-44 Boston Natural Hitam Hitam - Sepatu Sneakers Casual,439800,2000,4.8,Aerostreet,Kab. Klaten,Aerostreet,439800,12.994077630861014,1.146053850650993,1.146053850650993,0.7358554625508407,0.01999019990199902,Excellent,aerostreet boston natural hitam hitam sepatu sneakers casual,"['aerostreet', 'boston', 'natural', 'hitam', 'hitam', 'sepatu', 'sneakers', 'casual']",3,Aerostreet Sneakers Casual
Aerostreet 37-44 Hoops Low 2.0 Putih Abu Muda Putih - Sepatu Sneakers Casual,359800,10000,4.9,Aerostreet,Kab. Klaten,Aerostreet,359800,12.793306379816553,0.692677937906909,0.692677937906909,0.6424881443550434,0.0999909999099991,Excellent,aerostreet hoops low putih abu muda putih sepatu sneakers casual,"['aerostreet', 'hoops', 'low', 'putih', 'abu', 'muda', 'putih', 'sepatu', 'sneakers', 'casual']",3,Aerostreet Sneakers Casual
Aerostreet X Hot Wheels 37 - 44 Coklat Gum Toska Tua Hijau Tua - Sepatu Sneakers Casual,499800,750,5.0,Aerostreet,Kab. Klaten,Aerostreet,499800,13.121965298181308,1.4581777443126827,1.4581777443126827,0.8001336257193193,0.007490074900749007,Excellent,aerostreet x hot wheels coklat gum toska tua hijau tua sepatu sneakers casual,"['aerostreet', 'x', 'hot', 'wheels', 'coklat', 'gum', 'toska', 'tua', 'hijau', 'tua', 'sepatu', 'sneakers', 'casual']",3,Aerostreet Sneakers Casual
Aerostreet Parfum Daily Decade - Extrait De Parfum PF003,59800,5000,4.9,Aerostreet Parfum,Kab. Klaten,Aerostreet,59800,10.998777662206932,-1.9082556917360598,-1.9082556917360598,0.10685713490152299,0.049990499904999056,Excellent,aerostreet parfum daily decade extrait de parfum pf,"['aerostreet', 'parfum', 'daily', 'decade', 'extrait', 'de', 'parfum', 'pf']",4,Aerostreet Parfum
Aerostreet Chinos Panjang Elvano Hitam Celana Panjang Chino EAAAA,279800,10000,4.9,Aerostreet,Kab. Klaten,Aerostreet,279800,12.541833915188546,0.18243453194565423,0.18243453194565423,0.5374096496609879,0.0999909999099991,Excellent,aerostreet chinos elvano hitam celana chino eaaaa,"['aerostreet', 'chinos', 'elvano', 'hitam', 'celana', 'chino', 'eaaaa']",9,Aerostreet Hoodie & Jumper
Aerostreet Parfum Daily Obsession - Extrait De Parfum PF003,59800,6000,4.8,Aerostreet Parfum,Kab. Klaten,Aerostreet,59800,10.998777662206932,-1.9082556917360598,-1.9082556917360598,0.10685713490152299,0.05999059990599906,Excellent,aerostreet parfum daily obsession extrait de parfum pf,"['aerostreet', 'parfum', 'daily', 'obsession', 'extrait', 'de', 'parfum', 'pf']",4,Aerostreet Parfum
Aerostreet 37-44 Comfy 2.0 Hitam Hitam Hitam - Sepatu Sneakers Casual,319800,4000,4.9,Aerostreet,Kab. Klaten,Aerostreet,319800,12.675454206331448,0.4459709619406576,0.4459709619406576,0.5916818088645958,0.039990399903999045,Excellent,aerostreet comfy hitam hitam hitam sepatu sneakers casual,"['aerostreet', 'comfy', 'hitam', 'hitam', 'hitam', 'sepatu', 'sneakers', 'casual']",3,Aerostreet Sneakers Casual
Aerostreet Boxy Polo Shirt Zean Ivory Man Kaos Kerah QFBAA,139800,500,4.8,Aerostreet,Kab. Klaten,Aerostreet,139800,11.847975261832087,-0.9471685161395625,-0.9471685161395625,0.30478148336259847,0.004990049900499005,Excellent,aerostreet boxy polo shirt zean ivory man kaos kerah qfbaa,"['aerostreet', 'boxy', 'polo', 'shirt', 'zean', 'ivory', 'man', 'kaos', 'kerah', 'qfbaa']",2,Aerostreet Apparel (T-Shirt/Kaos)
Aerostreet 37-44 Massive Evo Hitam Hitam Hitam - Sepatu Sneakers Casual,379800,8000,4.9,Aerostreet,Kab. Klaten,Aerostreet,379800,12.847402710321575,0.8106206035228501,0.8106206035228501,0.6667770182891998,0.07999079990799908,Excellent,aerostreet memassive evo hitam hitam hitam sepatu sneakers casual,"['aerostreet', 'memassive', 'evo', 'hitam', 'hitam', 'hitam', 'sepatu', 'sneakers', 'casual']",3,Aerostreet Sneakers Casual
Aerostreet Parfum Couple For Him - Extrait De Parfum PF006,59800,3000,4.9,Aerostreet Parfum,Kab. Klaten,Aerostreet,59800,10.998777662206932,-1.9082556917360598,-1.9082556917360598,0.10685713490152299,0.029990299902999028,Excellent,aerostreet parfum couple for him extrait de parfum pf,"['aerostreet', 'parfum', 'couple', 'for', 'him', 'extrait', 'de', 'parfum', 'pf']",4,Aerostreet Parfum
Aerostreet 37-44 Hoops Low 2.0 Putih Hitam Putih - Sepatu Sneakers Casual,359800,10000,4.9,Aerostreet,Kab. Klaten,Aerostreet,359800,12.793306379816553,0.692677937906909,0.692677937906909,0.6424881443550434,0.0999909999099991,Excellent,aerostreet hoops low putih hitam putih sepatu sneakers casual,"['aerostreet', 'hoops', 'low', 'putih', 'hitam', 'putih', 'sepatu', 'sneakers', 'casual']",3,Aerostreet Sneakers Casual
Aerostreet Boxy Polo Shirt Zean Hitam Man Kaos Kerah QFAAA,139800,1000,4.8,Aerostreet,Kab. Klaten,Aerostreet,139800,11.847975261832087,-0.9471685161395625,-0.9471685161395625,0.30478148336259847,0.00999009990099901,Excellent,aerostreet boxy polo shirt zean hitam man kaos kerah qfaaa,"['aerostreet', 'boxy', 'polo', 'shirt', 'zean', 'hitam', 'man', 'kaos', 'kerah', 'qfaaa']",2,Aerostreet Apparel (T-Shirt/Kaos)
Aerostreet 37-44 Oxford Natural Hijau Tua Moka - Sepatu Sneakers,399800,7000,4.9,Aerostreet,Kab. Klaten,Aerostreet,399800,12.898722202295934,0.9253402898728448,0.9253402898728448,0.6904021583940911,0.06999069990699906,Excellent,aerostreet oxford natural hijau tua moka sepatu sneakers,"['aerostreet', 'oxford', 'natural', 'hijau', 'tua', 'moka', 'sepatu', 'sneakers']",3,Aerostreet Sneakers Casual
Aerostreet 37-44 Austin Coklat Tua Biru Muda Natural - Sepatu Sneakers Casual,399800,3000,4.9,Aerostreet,Kab. Klaten,Aerostreet,399800,12.898722202295934,0.9253402898728448,0.9253402898728448,0.6904021583940911,0.029990299902999028,Excellent,aerostreet aust coklat tua biru muda natural sepatu sneakers casual,"['aerostreet', 'aust', 'coklat', 'tua', 'biru', 'muda', 'natural', 'sepatu', 'sneakers', 'casual']",3,Aerostreet Sneakers Casual
Aerostreet 40-43 Active High Hitam Army Kuning - Sepatu Sneaker Boots,639800,3000,4.8,Aerostreet,Kab. Klaten,Aerostreet,639800,13.368912469484767,2.117165128715499,2.117165128715499,0.9358441543933127,0.029990299902999028,Excellent,aerostreet active high hitam army kuning sepatu sneaker boots,"['aerostreet', 'active', 'high', 'hitam', 'army', 'kuning', 'sepatu', 'sneaker', 'boots']",5,Ventela BTS (Back to 70s) High
Aerostreet Parfum Holiday After Party - Extrait De Parfum PF004,59800,3000,4.9,Aerostreet Parfum,Kab. Klaten,Aerostreet,59800,10.998777662206932,-1.9082556917360598,-1.9082556917360598,0.10685713490152299,0.029990299902999028,Excellent,aerostreet parfum holiday after party extrait de parfum pf,"['aerostreet', 'parfum', 'holiday', 'after', 'party', 'extrait', 'de', 'parfum', 'pf']",4,Aerostreet Parfum
Aerostreet X Horror It Chapter Two 37-44 Hitam Kuning Hitam - Sepatu Sneakers,499800,250,4.9,Aerostreet,Kab. Klaten,Aerostreet,499800,13.121965298181308,1.4581777443126827,1.4581777443126827,0.8001336257193193,0.0024900249002490025,Excellent,aerostreet x horror it chapter two hitam kuning hitam sepatu sneakers,"['aerostreet', 'x', 'horror', 'it', 'chapter', 'two', 'hitam', 'kuning', 'hitam', 'sepatu', 'sneakers']",3,Aerostreet Sneakers Casual
Aerostreet T Shirt Black Bone Hitam Kaos Tshirt AACAA,139800,3000,4.9,Aerostreet,Kab. Klaten,Aerostreet,139800,11.847975261832087,-0.9471685161395625,-0.9471685161395625,0.30478148336259847,0.029990299902999028,Excellent,aerostreet t shirt black bone hitam kaos tshirt aacaa,"['aerostreet', 't', 'shirt', 'black', 'bone', 'hitam', 'kaos', 'tshirt', 'aacaa']",2,Aerostreet Apparel (T-Shirt/Kaos)
Aerostreet 37-44 Austin Coklat Gum Biru Tua Biru Tua - Sepatu Sneakers Casual,399800,10000,4.9,Aerostreet,Kab. Klaten,Aerostreet,399800,12.898722202295934,0.9253402898728448,0.9253402898728448,0.6904021583940911,0.0999909999099991,Excellent,aerostreet aust coklat gum biru tua biru tua sepatu sneakers casual,"['aerostreet', 'aust', 'coklat', 'gum', 'biru', 'tua', 'biru', 'tua', 'sepatu', 'sneakers', 'casual']",3,Aerostreet Sneakers Casual
Aerostreet X Snoopy Low Cut 37-44 Natural Navy Merah - Sepatu Sneakers Casual,499800,2000,4.9,Aerostreet,Kab. Klaten,Aerostreet,499800,13.121965298181308,1.4581777443126827,1.4581777443126827,0.8001336257193193,0.01999019990199902,Excellent,aerostreet x snoopy low cut natural navy merah sepatu sneakers casual,"['aerostreet', 'x', 'snoopy', 'low', 'cut', 'natural', 'navy', 'merah', 'sepatu', 'sneakers', 'casual']",3,Aerostreet Sneakers Casual
Aerostreet 37-44 Ortiz Natural Abu Abu - Sepatu Sneakers Sport,399800,5000,4.9,Aerostreet,Kab. Klaten,Aerostreet,399800,12.898722202295934,0.9253402898728448,0.9253402898728448,0.6904021583940911,0.049990499904999056,Excellent,aerostreet ortiz natural abu abu sepatu sneakers sport,"['aerostreet', 'ortiz', 'natural', 'abu', 'abu', 'sepatu', 'sneakers', 'sport']",3,Aerostreet Sneakers Casual
Aerostreet 37-44 Comfy 2.0 Natural Hitam Hitam - Sepatu Slip On Pria Wanita,319800,3000,4.9,Aerostreet,Kab. Klaten,Aerostreet,319800,12.675454206331448,0.4459709619406576,0.4459709619406576,0.5916818088645958,0.029990299902999028,Excellent,aerostreet comfy natural hitam hitam sepatu slip on pria wanita,"['aerostreet', 'comfy', 'natural', 'hitam', 'hitam', 'sepatu', 'slip', 'on', 'pria', 'wanita']",6,Sandal & Slip-On
Aerostreet 37-44 Ortiz Hitam Hitam Hitam - Sepatu Sneakers Casual,399800,5000,4.9,Aerostreet,Kab. Klaten,Aerostreet,399800,12.898722202295934,0.9253402898728448,0.9253402898728448,0.6904021583940911,0.049990499904999056,Excellent,aerostreet ortiz hitam hitam hitam sepatu sneakers casual,"['aerostreet', 'ortiz', 'hitam', 'hitam', 'hitam', 'sepatu', 'sneakers', 'casual']",3,Aerostreet Sneakers Casual
Aerostreet 37-44 Maximo Hitam Hitam Hitam - Sepatu Sneakers Casual,379800,10000,4.9,Aerostreet,Kab. Klaten,Aerostreet,379800,12.847402710321575,0.8106206035228501,0.8106206035228501,0.6667770182891998,0.0999909999099991,Excellent,aerostreet maximo hitam hitam hitam sepatu sneakers casual,"['aerostreet', 'maximo', 'hitam', 'hitam', 'hitam', 'sepatu', 'sneakers', 'casual']",3,Aerostreet Sneakers Casual
Aerostreet 37-44 Maximo Hitam Hitam Hitam - Sepatu Sneakers Casual,379800,10000,4.9,Aerostreet,Kab. Klaten,Aerostreet,379800,12.847402710321575,0.8106206035228501,0.8106206035228501,0.6667770182891998,0.0999909999099991,Excellent,aerostreet memaximo hitam hitam hitam sepatu sneakers casual,"['aerostreet', 'memaximo', 'hitam', 'hitam', 'hitam', 'sepatu', 'sneakers', 'casual']",3,Aerostreet Sneakers Casual
Aerostreet 37-44 Maximo Hitam Hitam Hitam - Sepatu Sneakers Casual,379800,10000,4.9,Aerostreet,Kab. Klaten,Aerostreet,379800,12.847402710321575,0.8106206035228501,0.8106206035228501,0.6667770182891998,0.0999909999099991,Excellent,aerostreet memaximo hitam hitam hitam sepatu sneakers casual,"['aerostreet', 'memaximo', 'hitam', 'hitam', 'hitam', 'sepatu', 'sneakers', 'casual']",3,Aerostreet Sneakers Casual
Aerostreet 37-44 Maximo Hitam Hitam Hitam - Sepatu Sneakers Casual,379800,10000,4.9,Aerostreet,Kab. Klaten,Aerostreet,379800,12.847402710321575,0.8106206035228501,0.8106206035228501,0.6667770182891998,0.0999909999099991,Excellent,aerostreet memaximo hitam hitam hitam sepatu sneakers casual,"['aerostreet', 'memaximo', 'hitam', 'hitam', 'hitam', 'sepatu', 'sneakers', 'casual']",3,Aerostreet Sneakers Casual
Aerostreet 37-44 Maximo Hitam Hitam Hitam - Sepatu Sneakers Casual,379800,10000,4.9,Aerostreet,Kab. Klaten,Aerostreet,379800,12.847402710321575,0.8106206035228501,0.8106206035228501,0.6667770182891998,0.0999909999099991,Excellent,aerostreet memaximo hitam hitam hitam sepatu sneakers casual,"['aerostreet', 'memaximo', 'hitam', 'hitam', 'hitam', 'sepatu', 'sneakers', 'casual']",3,Aerostreet Sneakers Casual
Aerostreet 37-44 Maximo Hitam Hitam Hitam - Sepatu Sneakers Casual,379800,10000,4.9,Aerostreet,Kab. Klaten,Aerostreet,379800,12.847402710321575,0.8106206035228501,0.8106206035228501,0.6667770182891998,0.0999909999099991,Excellent,aerostreet memaximo hitam hitam hitam sepatu sneakers casual,"['aerostreet', 'memaximo', 'hitam', 'hitam', 'hitam', 'sepatu', 'sneakers', 'casual']",3,Aerostreet Sneakers Casual
Aerostreet 37-44 Hoops Low 2.0 Putih Hitam Hitam - Sepatu Sneakers Casual,359800,5000,4.9,Aerostreet,Kab. Klaten,Aerostreet,359800,12.793306379816553,0.692677937906909,0.692677937906909,0.6424881443550434,0.049990499904999056,Excellent,aerostreet hoops low putih hitam hitam sepatu sneakers casual,"['aerostreet', 'hoops', 'low', 'putih', 'hitam', 'hitam', 'sepatu', 'sneakers', 'casual']",3,Aerostreet Sneakers Casual
Aerostreet T Shirt Forget Your Age Navy Kaos T Shirt AACAA,139800,2000,4.9,Aerostreet,Kab. Klaten,Aerostreet,139800,11.847975261832087,-0.9471685161395625,-0.9471685161395625,0.30478148336259847,0.01999019990199902,Excellent,aerostreet t shirt forget your age menavy kaos t shirt aacaa,"['aerostreet', 't', 'shirt', 'forget', 'your', 'age', 'menavy', 'kaos', 't', 'shirt', 'aacaa']",2,Aerostreet Apparel (T-Shirt/Kaos)
Aerostreet T Shirt Agility HItam Kaos T-Shirt Tshirt AACAA,139800,10000,4.9,Aerostreet,Kab. Klaten,Aerostreet,139800,11.847975261832087,-0.9471685161395625,-0.9471685161395625,0.30478148336259847,0.0999909999099991,Excellent,aerostreet t shirt agility hitam kaos tshirt tshirt aacaa,"['aerostreet', 't', 'shirt', 'agility', 'hitam', 'kaos', 'tshirt', 'tshirt', 'aacaa']",2,Aerostreet Apparel (T-Shirt/Kaos)
Aerostreet 37-44 Hoops High 2.0 Putih Hitam Putih - Sepatu Sneakers Casual,379800,6000,4.9,Aerostreet,Kab. Klaten,Aerostreet,379800,12.847402710321575,0.8106206035228501,0.8106206035228501,0.6667770182891998,0.05999059990599906,Excellent,aerostreet hoops high putih hitam putih sepatu sneakers casual,"['aerostreet', 'hoops', 'high', 'putih', 'hitam', 'putih', 'sepatu', 'sneakers', 'casual']",3,Aerostreet Sneakers Casual
Aerostreet 37-40 Queen Natural Natural Natural - Sepatu Sneakers Casual Sport,319800,4000,4.9,Aerostreet,Kab. Klaten,Aerostreet,319800,12.675454206331448,0.4459709619406576,0.4459709619406576,0.5916818088645958,0.039990399903999045,Excellent,aerostreet queen natural natural natural sepatu sneakers casual sport,"['aerostreet', 'queen', 'natural', 'natural', 'natural', 'sepatu', 'sneakers', 'casual', 'sport']",3,Aerostreet Sneakers Casual
Aerostreet 37-44 Ortiz Natural Hitam Hijau Toska - Sepatu Sneakers Sport,399800,8000,4.9,Aerostreet,Kab. Klaten,Aerostreet,399800,12.898722202295934,0.9253402898728448,0.9253402898728448,0.6904021583940911,0.07999079990799908,Excellent,aerostreet ortiz natural hitam hijau toska sepatu sneakers sport,"['aerostreet', 'ortiz', 'natural', 'hitam', 'hijau', 'toska', 'sepatu', 'sneakers', 'sport']",3,Aerostreet Sneakers Casual
Aerostreet 37-44 Hoops Low 2.0 Putih Putih Abu Muda - Sepatu Sneakers Casual,359800,8000,4.9,Aerostreet,Kab. Klaten,Aerostreet,359800,12.793306379816553,0.692677937906909,0.692677937906909,0.6424881443550434,0.07999079990799908,Excellent,aerostreet hoops low putih putih abu muda sepatu sneakers casual,"['aerostreet', 'hoops', 'low', 'putih', 'putih', 'abu', 'muda', 'sepatu', 'sneakers', 'casual']",3,Aerostreet Sneakers Casual
Aerostreet 37-44 Maximo Putih Hitam Abu Muda - Sepatu Sneakers Casual,379800,10000,4.9,Aerostreet,Kab. Klaten,Aerostreet,379800,12.847402710321575,0.8106206035228501,0.8106206035228501,0.6667770182891998,0.0999909999099991,Excellent,aerostreet memaximo putih hitam abu muda sepatu sneakers casual,"['aerostreet', 'memaximo', 'putih', 'hitam', 'abu', 'muda', 'sepatu', 'sneakers', 'casual']",3,Aerostreet Sneakers Casual
AEROSTREET NUSANTARA WONDERFULL INDONESIA PULAU LIMITED ORI ALL SIZE,300000,100,5.0,Nowdoaction,Tangerang Selatan,Aerostreet,300000,12.611541086966115,0.3178325533145532,0.3178325533145532,0.5652932442430565,0.000990009900099001,Excellent,aerostreet nusantara wonderfull indonesia pulau limited ori all size,"['aerostreet', 'nusantara', 'wonderfull', 'indonesia', 'pulau', 'limited', 'ori', 'all', 'size']",9,Aerostreet Hoodie & Jumper
Aerostreet 37-44 Hoops Low 2.0 Gum Hitam Hitam - Sepatu Sneakers Casual,359800,4000,4.9,Aerostreet,Kab. Klaten,Aerostreet,359800,12.793306379816553,0.692677937906909,0.692677937906909,0.6424881443550434,0.039990399903999045,Excellent,aerostreet hoops low gum hitam hitam sepatu sneakers casual,"['aerostreet', 'hoops', 'low', 'gum', 'hitam', 'hitam', 'sepatu', 'sneakers', 'casual']",3,Aerostreet Sneakers Casual
